ID,ISP,Philippines,Service,Server ID,Server name,Download,Upload,Ping,Packet loss,Download jitter,Upload jitter,Ping jitter,Upload latency high,Upload latency low,Upload latency avg,Download latency high,Download latency low,Download latency avg,Created at
623,PLDT Fibre,Quezon City,ookla,7131,PLDT,612975632,890569712,1.045,,0.654,1.267,0.101,11.981,0.928,2.798,24.272,0.798,1.204,25/06/2024 12:00
624,PLDT Fibre,Quezon City,ookla,7131,PLDT,622062968,613206608,0.99,,0.532,6.011,0.189,224.09,0.911,1.448,19.674,0.946,1.388,25/06/2024 12:15
625,PLDT Fibre,Manila,ookla,7167,PLDT,609925416,928706584,1.108,,4.913,1.31,0.299,12.809,1.178,2.66,207.71,1.024,1.545,25/06/2024 12:30
626,PLDT Fibre,Quezon City,ookla,7131,PLDT,623250920,613913976,1.028,,0.689,16.122,0.277,213.297,0.739,1.298,45.377,0.723,1.259,25/06/2024 12:45
627,PLDT Fibre,Quezon City,ookla,7131,PLDT,625620256,841608832,1.049,,0.485,20.028,0.283,297.8,4.118,29.621,18.771,0.792,1.16,25/06/2024 13:00
628,PLDT Fibre,Manila,ookla,7167,PLDT,622778232,865498000,1.389,,2.59,2.314,0.106,21.602,1.171,3.012,214.942,1.076,1.657,25/06/2024 13:15
629,PLDT Fibre,Quezon City,ookla,7131,PLDT,618880136,625179200,0.957,,4.473,69.637,0.207,1784.926,5.138,360.28,206.707,0.92,1.483,25/06/2024 13:30
630,PLDT Fibre,Quezon City,ookla,7131,PLDT,620744000,652547912,0.972,,2.091,77.436,0.227,840.141,4.536,345.708,201.887,0.726,1.187,25/06/2024 13:45
631,PLDT Fibre,Quezon City,ookla,7131,PLDT,608682952,628648208,0.954,,4.563,16.358,0.116,375.787,4.877,44.676,202.386,0.799,1.285,25/06/2024 14:00
632,PLDT Fibre,Manila,ookla,7167,PLDT,611026840,916558080,0.98,,3.652,4.581,0.177,66.182,1.694,9.037,235.386,0.986,1.625,25/06/2024 14:15
633,PLDT Fibre,Quezon City,ookla,7131,PLDT,621141216,684686520,0.991,,0.605,5.466,0.212,236.342,3.04,11.264,32.704,0.755,1.192,25/06/2024 14:30
634,PLDT Fibre,Manila,ookla,7167,PLDT,617383896,884726688,1.385,,5.1,6.237,0.214,28.911,1.171,6.696,214.554,1.001,1.577,25/06/2024 14:45
635,PLDT Fibre,Quezon City,ookla,7131,PLDT,456423864,590730304,1.382,,10.07,48.884,0.073,475.48,1.159,84.342,209.435,0.908,2.287,25/06/2024 15:00
636,PLDT Fibre,Quezon City,ookla,7131,PLDT,617630952,613073488,1.091,,2.11,1.339,0.237,38.833,0.918,1.362,202.167,0.772,1.221,25/06/2024 15:15
637,PLDT Fibre,Quezon City,ookla,7131,PLDT,611223544,794434416,0.959,,0.414,8.63,0.068,118.783,1.256,47.332,16.334,0.851,1.264,25/06/2024 15:30
638,PLDT Fibre,Quezon City,ookla,7131,PLDT,609362544,714334288,0.955,,0.676,6.501,0.114,40.96,1.268,8.129,15.329,0.941,1.523,25/06/2024 15:45
639,PLDT Fibre,Manila,ookla,7415,Smart Communications,619001456,879257800,1.441,0,0.909,6.17,0.09,238.279,1.651,8.585,51.051,1.195,1.838,25/06/2024 16:00
640,PLDT Fibre,Quezon City,ookla,7131,PLDT,612120816,671704304,1.525,,4.446,5.911,0.452,53.119,0.9,20.851,203.159,0.858,1.677,25/06/2024 16:15
641,PLDT Fibre,Manila,ookla,7167,PLDT,623203344,568593544,1.396,,7.714,42.879,0.084,298.423,5.353,131.224,219.734,1.012,2.346,25/06/2024 16:30
642,PLDT Fibre,Manila,ookla,7167,PLDT,612392920,564344432,1.426,,1.409,1.732,0.071,14.055,1.795,3.863,21.89,1.251,2.053,25/06/2024 16:45
643,PLDT Fibre,Quezon City,ookla,7131,PLDT,613251288,624738168,1.434,,0.923,1.947,0.727,29.245,1.409,3.585,15.931,0.957,1.888,25/06/2024 17:15
644,PLDT Fibre,Mandaluyong,ookla,36738,Converge ICT Solutions Inc.,623416768,837459088,1.634,,4.269,31.968,0.376,207.16,4.105,109.826,209.618,1.266,1.873,25/06/2024 17:30
645,PLDT Fibre,Quezon City,ookla,7131,PLDT,625754968,776787176,0.968,,1.366,3.87,0.059,69.79,0.814,3.327,35.658,0.994,2.256,25/06/2024 17:45
646,PLDT Fibre,Quezon City,ookla,7131,PLDT,625585464,787564128,0.956,,3.563,1.137,0.042,13.935,1.099,2.456,221.804,0.886,1.935,25/06/2024 18:00
647,PLDT Fibre,Quezon City,ookla,7131,PLDT,618116920,860521672,0.972,,2.162,7.807,0.086,45.825,4.088,24.478,203.031,0.799,1.437,25/06/2024 18:15
648,PLDT Fibre,Manila,ookla,7415,Smart Communications,622820600,797571232,1.388,0,3.955,2.255,0.205,20.201,1.433,4.284,208.618,1.188,1.714,25/06/2024 18:30
649,PLDT Fibre,Manila,ookla,7167,PLDT,616892296,732433960,1.123,,0.861,9.286,0.309,296.238,1.263,5.976,24.587,1.014,1.596,25/06/2024 18:45
650,PLDT Fibre,Manila,ookla,7167,PLDT,613740680,623540408,1.404,,1.584,2.07,0.12,19.681,4.022,11.897,108.857,1.035,1.625,25/06/2024 19:00
651,PLDT Fibre,Quezon City,ookla,7131,PLDT,626327104,861395680,0.973,,0.57,7.801,0.235,56.987,3.806,20.897,27.664,0.932,1.415,25/06/2024 19:15
652,PLDT Fibre,Quezon City,ookla,7131,PLDT,622431128,859656976,0.969,,0.28,12.212,0.055,297.512,1.25,36.389,2.909,0.898,1.358,25/06/2024 19:30
653,PLDT Fibre,Quezon City,ookla,7131,PLDT,622775368,849491032,0.985,,0.549,7.068,0.136,64.86,3.825,21.868,14.231,0.846,1.355,25/06/2024 19:45
654,PLDT Fibre,Quezon City,ookla,7131,PLDT,603792344,612624976,1.469,,0.495,19.821,0.13,607.084,4.542,15.644,17.014,0.983,1.468,25/06/2024 20:00
655,PLDT Fibre,Quezon City,ookla,7131,PLDT,606536680,892707280,1.001,,4.984,27.979,0.123,205.803,2.682,68.532,202.322,0.829,1.403,25/06/2024 20:15
656,PLDT Fibre,Quezon City,ookla,7131,PLDT,613294144,904747160,0.976,,2.381,2.206,0.065,13.557,2.224,5.944,212.836,0.949,1.393,25/06/2024 20:30
657,PLDT Fibre,Manila,ookla,7167,PLDT,622047504,618891280,1.243,,2.241,4.848,0.126,28.849,1.165,4.928,225.146,1.064,1.596,25/06/2024 20:45
658,PLDT Fibre,Quezon City,ookla,7131,PLDT,612392720,635670200,0.981,,0.462,15.386,0.028,90.07,0.914,10.686,16.135,0.895,1.338,25/06/2024 21:00
659,PLDT Fibre,Quezon City,ookla,7131,PLDT,615520144,565814104,0.976,,1.285,54.631,0.039,501.328,4.146,147.777,109.317,0.998,1.526,25/06/2024 21:15
660,PLDT Fibre,Manila,ookla,7167,PLDT,621109320,667315856,1.033,,2.343,35.46,0.167,406.484,0.958,104.397,202.497,1.013,1.554,25/06/2024 21:30
661,PLDT Fibre,Quezon City,ookla,7131,PLDT,618018216,612181128,0.977,,0.754,5.041,0.047,208.2,1.074,1.527,17.383,0.796,1.301,25/06/2024 21:45
662,PLDT Fibre,Quezon City,ookla,7131,PLDT,613486744,803058808,0.971,,3.828,21.341,0.033,337.545,5.276,75.592,202.708,1.048,1.555,25/06/2024 22:00
663,PLDT Fibre,Manila,ookla,7167,PLDT,623567960,627375400,1.138,,2.33,27.477,0.257,179.439,1.423,56.521,203.14,1.031,1.58,25/06/2024 22:15
664,PLDT Fibre,Quezon City,ookla,7131,PLDT,615493088,884859592,0.956,,0.66,0.6,0.089,10.071,1.072,2.297,19.844,0.779,1.198,25/06/2024 22:30
665,PLDT Fibre,Manila,ookla,7167,PLDT,627570608,683880824,1.134,,5.689,2.603,0.371,234.142,2.26,10.792,225.842,0.993,1.583,25/06/2024 22:45
666,PLDT Fibre,Quezon City,ookla,7131,PLDT,615274952,623206832,0.99,,0.635,7.172,0.142,43.506,1.134,33.341,20.62,0.792,1.318,25/06/2024 23:00
667,PLDT Fibre,Quezon City,ookla,7131,PLDT,618875744,894175320,0.947,,2.37,2.219,0.132,16.215,1.382,5.887,203.204,0.894,1.417,25/06/2024 23:15
668,PLDT Fibre,Quezon City,ookla,7131,PLDT,627778208,623453392,0.946,,0.541,4.442,0.08,53.3,3.223,35.588,34.998,0.806,1.321,25/06/2024 23:30
669,PLDT Fibre,Quezon City,ookla,7131,PLDT,626864944,889862048,0.945,,0.339,4.302,0.037,40.853,4.484,25.104,2.811,0.878,1.413,25/06/2024 23:45
670,PLDT Fibre,Quezon City,ookla,7131,PLDT,616142648,864703312,0.974,,4.697,2.88,0.026,19.134,2.336,11.418,212.608,0.775,5.26,26/06/2024 0:00
671,PLDT Fibre,Quezon City,ookla,7131,PLDT,612911048,888263744,1.153,,3.192,16.409,0.206,156.464,3.635,68.758,202.84,1.004,1.45,26/06/2024 0:15
672,PLDT Fibre,Quezon City,ookla,7131,PLDT,619997056,466738112,1.131,,1,25.849,0.178,529.798,0.872,38.118,85.714,0.945,1.412,26/06/2024 0:30
673,PLDT Fibre,Quezon City,ookla,7131,PLDT,613025984,611084504,1.443,,0.692,50.633,0.138,329.953,0.809,64.212,30.499,0.914,1.438,26/06/2024 0:45
674,PLDT Fibre,Quezon City,ookla,7131,PLDT,614616384,881266208,0.978,,0.699,2.135,0.022,12.621,1.301,2.47,22.165,0.982,1.585,26/06/2024 1:00
675,PLDT Fibre,Quezon City,ookla,7131,PLDT,627969280,744339424,0.989,,5.573,0.636,0.055,7.876,0.916,1.488,202.763,0.841,1.295,26/06/2024 1:15
676,PLDT Fibre,Quezon City,ookla,7131,PLDT,627259088,860557376,0.966,,4.144,6.406,0.022,55.539,4.316,16.535,203.555,1.006,1.543,26/06/2024 1:30
677,PLDT Fibre,Quezon City,ookla,7131,PLDT,626699760,730383704,1.433,,1.963,6.947,0.086,97.762,1.054,11.14,202.241,0.742,1.277,26/06/2024 1:45
678,PLDT Fibre,Quezon City,ookla,7131,PLDT,613486424,893450584,0.982,,5.485,9.557,0.256,114.938,2.919,62.51,203.094,0.831,1.272,26/06/2024 2:00
679,PLDT Fibre,Quezon City,ookla,7131,PLDT,625389784,628528128,0.966,,0.33,68.969,0.043,1030.197,3.479,215.923,2.896,0.961,1.43,26/06/2024 2:15
680,PLDT Fibre,Manila,ookla,7167,PLDT,613190472,694373368,0.966,,0.603,43.993,0.012,553,1.119,36.658,23.92,1.013,1.519,26/06/2024 2:30
681,PLDT Fibre,Quezon City,ookla,7131,PLDT,623817680,653632696,0.995,,0.45,0.845,0.058,31.67,0.939,1.348,20.308,0.788,1.295,26/06/2024 2:45
682,PLDT Fibre,Quezon City,ookla,7131,PLDT,613068760,838897272,0.981,,3.097,1.467,0.038,10.218,1.192,2.638,207.687,0.764,1.219,26/06/2024 3:00
683,PLDT Fibre,Quezon City,ookla,7131,PLDT,613447264,893640472,0.971,,0.369,0.578,0.146,9.816,0.967,1.434,15.136,0.987,1.377,26/06/2024 3:15
684,PLDT Fibre,Manila,ookla,7167,PLDT,613421616,841946664,0.976,,0.408,3.143,0.047,19.191,1.075,3.125,15.532,1.041,1.496,26/06/2024 3:30
685,PLDT Fibre,Quezon City,ookla,7131,PLDT,613813768,711777200,0.957,,0.356,1.861,0.019,26.239,0.911,1.667,14.65,0.751,1.183,26/06/2024 3:45
686,PLDT Fibre,Quezon City,ookla,7131,PLDT,613542192,619447872,0.962,,2.437,22.968,0.025,1073.17,0.969,10.796,201.945,0.738,1.251,26/06/2024 4:00
687,PLDT Fibre,Quezon City,ookla,7131,PLDT,613783376,568281136,0.969,,2.453,76.322,0.03,1913.781,6.578,362.96,203.66,0.921,1.382,26/06/2024 4:15
688,PLDT Fibre,Manila,ookla,7167,PLDT,613231816,907727040,0.969,,0.401,5.958,0.025,55.885,2.811,41.428,14.828,0.983,1.518,26/06/2024 4:30
689,PLDT Fibre,Quezon City,ookla,7131,PLDT,612426504,911073512,0.977,,0.337,3.342,0.006,23.283,2.907,9.542,14.556,0.78,1.233,26/06/2024 4:45
690,PLDT Fibre,Quezon City,ookla,7131,PLDT,614638120,681002872,0.954,,0.371,64.046,0.025,518.954,1.572,186.501,12.19,0.819,1.259,26/06/2024 5:00
691,PLDT Fibre,Quezon City,ookla,7131,PLDT,626849200,829146600,1.663,,1.943,1.494,0.249,16.775,1.652,8.814,202.314,0.911,1.359,26/06/2024 5:15
692,PLDT Fibre,Quezon City,ookla,7131,PLDT,623622384,595954288,0.993,,0.499,62.848,0.245,833.18,3.324,202.658,25.199,0.783,1.21,26/06/2024 5:30
693,PLDT Fibre,Manila,ookla,7167,PLDT,614500920,853933296,1.446,,0.514,9.238,0.075,114.888,1.62,54.536,15.933,0.972,1.542,26/06/2024 5:45
694,PLDT Fibre,Quezon City,ookla,7131,PLDT,628660104,540783360,0.973,,1.869,3.877,0.102,235.354,1.946,11.112,203.915,0.903,1.399,26/06/2024 6:00
695,PLDT Fibre,Manila,ookla,7415,Smart Communications,613381504,680414976,1.657,0,0.585,37.746,0.397,327.125,1.571,37.886,12.527,1.249,2.016,26/06/2024 6:15
696,PLDT Fibre,Manila,ookla,7415,Smart Communications,612997632,613545664,1.496,0,0.516,17.552,0.134,210.954,1.123,1.72,21.036,1.173,1.714,26/06/2024 6:30
697,PLDT Fibre,Manila,ookla,7167,PLDT,623956464,904413272,0.98,,3.641,12.932,0.135,56.267,2.049,13.305,204.031,0.963,1.581,26/06/2024 6:45
698,PLDT Fibre,Quezon City,ookla,7131,PLDT,625850312,806446800,0.993,,6.038,11.204,0.116,214.722,1.253,3.381,233.559,0.902,1.503,26/06/2024 7:00
699,PLDT Fibre,Quezon City,ookla,7131,PLDT,628949104,775879552,1.435,,2.113,5.9,0.225,203.476,1.126,1.662,202.647,0.796,1.311,26/06/2024 7:15
700,PLDT Fibre,Manila,ookla,7167,PLDT,621987600,834160128,1.101,,0.548,6.787,0.314,65.361,1.064,12.851,35.09,1.091,1.545,26/06/2024 7:30
701,PLDT Fibre,Quezon City,ookla,7131,PLDT,624451200,808035584,0.991,,4.211,3.249,0.025,22.222,1.135,11.412,233.828,0.957,1.407,26/06/2024 7:45
702,PLDT Fibre,Quezon City,ookla,7131,PLDT,613143264,698718624,1.052,,2.36,47.312,0.198,276.519,1.868,46.992,202.636,0.903,1.379,26/06/2024 8:00
703,PLDT Fibre,Manila,ookla,7167,PLDT,614036120,447547512,1.407,,0.627,5.8,0.216,258.23,0.998,19.353,36.066,0.992,1.559,26/06/2024 8:15
704,PLDT Fibre,Quezon City,ookla,7131,PLDT,616173560,899432144,0.969,,0.543,1.712,0.024,9.525,1.345,2.963,18.324,0.827,1.295,26/06/2024 8:30
705,PLDT Fibre,Quezon City,ookla,7131,PLDT,623161648,905341192,0.98,,2.374,6.383,0.079,35.071,1.245,9.433,208.266,0.822,1.246,26/06/2024 8:45
706,PLDT Fibre,Manila,ookla,7167,PLDT,626772752,834409344,1.126,,0.66,26.154,0.325,190.644,1.454,87.984,36.58,0.996,1.549,26/06/2024 9:00
707,PLDT Fibre,Quezon City,ookla,7131,PLDT,612916904,779963232,0.945,,2.381,30.982,0.078,185.193,3.596,110.36,202.881,0.78,1.199,26/06/2024 9:15
708,PLDT Fibre,Quezon City,ookla,7131,PLDT,628634696,741355752,0.973,,0.234,47.563,0.101,263.324,1.405,56.834,1.901,0.758,1.152,26/06/2024 9:30
709,PLDT Fibre,Manila,ookla,7167,PLDT,618009832,761425144,0.993,,0.734,6.808,0.188,43.256,1.525,16.76,39.229,1.005,1.596,26/06/2024 9:45
710,PLDT Fibre,Quezon City,ookla,7131,PLDT,624679224,673886824,0.968,,0.587,3.439,0.219,38.441,2.377,9.465,34.746,0.736,1.334,26/06/2024 10:00
711,PLDT Fibre,Quezon City,ookla,7131,PLDT,621810656,653181880,1.702,,0.44,54.762,0.275,345.153,3.103,162.329,16.867,0.956,1.407,26/06/2024 10:15
712,PLDT Fibre,Quezon City,ookla,7131,PLDT,618534592,606490960,0.972,,2.059,21.506,0.08,149.911,0.985,53.586,202.283,0.782,1.242,26/06/2024 10:30
713,PLDT Fibre,Manila,ookla,7167,PLDT,625264544,680886864,1.26,,0.452,3.792,0.349,206.984,1.165,1.981,14.755,0.95,1.548,26/06/2024 10:45
714,PLDT Fibre,Quezon City,ookla,7131,PLDT,623639736,651485184,1.383,,5.55,40.639,0.131,340.339,4.226,91.366,203.973,0.94,1.448,26/06/2024 11:00
715,PLDT Fibre,Quezon City,ookla,7131,PLDT,612882936,904684088,0.977,,0.494,4.225,0.174,105.479,1.507,4.609,14.38,0.869,1.35,26/06/2024 11:15
716,PLDT Fibre,Quezon City,ookla,7131,PLDT,614980072,900120864,0.915,,4.583,8.896,0.094,83.602,2.465,22.132,225.726,0.918,1.682,26/06/2024 11:30
717,PLDT Fibre,Quezon City,ookla,7131,PLDT,627906920,902896248,1.255,,0.279,1.235,0.256,11.549,0.89,2.222,2.085,0.796,1.229,26/06/2024 11:45
718,PLDT Fibre,Quezon City,ookla,7131,PLDT,626082512,873401608,1.149,,1.95,27.368,0.204,209.181,4.006,98.825,205.305,0.754,1.244,26/06/2024 12:00
719,PLDT Fibre,Manila,ookla,7167,PLDT,611630120,866265496,0.981,,9.758,4.012,0.191,39.971,3.043,32.546,214.013,0.987,1.72,26/06/2024 12:15
720,PLDT Fibre,Manila,ookla,7167,PLDT,613011032,740598448,0.94,,0.397,32.144,0.062,215.949,2.446,39.737,14.798,0.971,1.411,26/06/2024 12:30
721,PLDT Fibre,Manila,ookla,7167,PLDT,613032232,613142680,0.995,,4.436,1.207,0.185,39.386,0.978,1.427,214.001,0.984,1.608,26/06/2024 12:45
722,PLDT Fibre,Quezon City,ookla,7131,PLDT,609261392,809211888,1.431,,2.961,6.253,0.075,248.61,1.006,14.369,202.371,0.822,1.824,26/06/2024 13:00
723,PLDT Fibre,Quezon City,ookla,7131,PLDT,613453224,781100408,0.926,,0.412,4.408,0.105,44.156,1.878,34.71,13.905,0.901,1.377,26/06/2024 13:15
724,PLDT Fibre,Manila,ookla,7167,PLDT,613667008,678809336,1.222,,0.556,68.071,0.213,453.324,4.862,167.837,16.432,1,1.506,26/06/2024 13:30
725,PLDT Fibre,Manila,ookla,7167,PLDT,611386296,613164888,1.488,,3.916,9.477,0.409,212.47,0.911,1.44,203.262,1.03,1.574,26/06/2024 13:45
726,PLDT Fibre,Quezon City,ookla,7131,PLDT,604494456,757883704,0.969,,2.569,3.346,0.097,25.142,1.033,10.505,202.496,0.754,1.285,26/06/2024 14:00
727,PLDT Fibre,Quezon City,ookla,7131,PLDT,616582184,685028072,1.374,,0.934,3.382,0.084,39.254,5.768,14.77,41.236,0.909,1.666,26/06/2024 14:15
728,PLDT Fibre,Quezon City,ookla,7131,PLDT,615948648,817502072,1.157,,0.72,1.029,0.432,13.252,0.934,2.394,43.176,0.805,1.284,26/06/2024 14:30
729,PLDT Fibre,Quezon City,ookla,7131,PLDT,623761176,503493328,1.006,,0.525,14.916,0.164,229.988,1.438,22.815,34.825,0.776,1.159,26/06/2024 14:45
730,PLDT Fibre,Mandaluyong,ookla,36738,Converge ICT Solutions Inc.,610258952,643108904,1.563,,0.419,5.978,0.262,95.674,3.957,48.783,15.693,1.261,1.717,26/06/2024 15:00
731,PLDT Fibre,Manila,ookla,7167,PLDT,621146112,864606704,1.429,,4.225,0.886,0.094,12.721,0.992,1.829,216.449,1.064,1.576,26/06/2024 15:15
732,PLDT Fibre,Manila,ookla,7167,PLDT,617640688,856925240,0.975,,8.756,4.864,0.209,18.868,1.102,6.252,203.887,1.048,1.7,26/06/2024 15:30
733,PLDT Fibre,Quezon City,ookla,7131,PLDT,622956648,910957168,1.433,,0.758,1.373,0.048,20.907,1.882,8.92,16.14,0.991,5.018,26/06/2024 15:45
734,PLDT Fibre,Quezon City,ookla,7131,PLDT,609411000,594870344,0.975,,0.407,31.473,0.076,243.761,0.794,31.21,15.634,0.761,1.258,26/06/2024 16:00
735,PLDT Fibre,Quezon City,ookla,7131,PLDT,623050848,897219696,0.963,,0.271,2.397,0.109,12.638,0.823,3.662,2.329,0.921,1.401,26/06/2024 16:15
736,PLDT Fibre,Quezon City,ookla,7131,PLDT,618258504,870009536,1.398,,4.144,11.488,0.159,281.612,1.113,26.736,202.678,0.877,1.578,26/06/2024 16:30
737,PLDT Fibre,Quezon City,ookla,7131,PLDT,618304640,815446184,0.971,,0.52,1.315,0.162,12.249,0.86,1.926,31.833,0.718,1.163,26/06/2024 16:45
738,PLDT Fibre,Quezon City,ookla,7131,PLDT,614837664,611591096,1.441,,0.71,3.575,0.229,236.448,1.713,10.918,13.895,0.883,1.218,26/06/2024 17:00
739,PLDT Fibre,Quezon City,ookla,7131,PLDT,614649688,519567952,1.125,,0.629,13.822,0.194,599.513,1.322,38.663,32.135,0.759,1.27,26/06/2024 17:15
740,PLDT Fibre,Quezon City,ookla,7131,PLDT,625493720,859955312,0.985,,0.295,9.861,0.037,163.215,4.825,37.811,2.343,0.914,1.365,26/06/2024 17:30
741,PLDT Fibre,Manila,ookla,7167,PLDT,608543128,902848760,0.988,,6.413,7.415,0.194,78.984,4.026,22.623,227.764,0.994,1.699,26/06/2024 17:45
742,PLDT Fibre,Quezon City,ookla,7131,PLDT,611204296,658342360,0.921,,4.488,39.368,0.388,398.677,5.486,110.786,202.666,0.747,1.255,26/06/2024 18:00
743,PLDT Fibre,Manila,ookla,7167,PLDT,623648056,734924640,1.077,,3.998,54.305,0.144,449.252,2.552,159.903,226.121,1.015,1.542,26/06/2024 18:15
744,PLDT Fibre,Quezon City,ookla,7131,PLDT,615597744,906842752,0.998,,2.518,2.184,0.396,18.653,1.223,4.621,202.571,0.874,1.466,26/06/2024 18:30
745,PLDT Fibre,Quezon City,ookla,7131,PLDT,618392128,612732880,0.969,,0.575,3.209,0.02,203.357,0.902,1.253,12.357,0.789,1.287,26/06/2024 18:45
746,PLDT Fibre,Quezon City,ookla,7131,PLDT,610877960,705802416,0.955,,2.385,13.135,0.036,138.325,3.05,37.682,202.431,0.82,1.294,26/06/2024 19:00
747,PLDT Fibre,Quezon City,ookla,7131,PLDT,618986552,834222040,0.974,,1.094,18.943,0.157,164.869,0.731,32.295,98.719,1.069,1.454,26/06/2024 19:15
748,PLDT Fibre,Quezon City,ookla,7131,PLDT,612321800,860270944,0.992,,2.995,2.917,0.155,27.296,3.057,13.594,201.289,0.875,1.256,26/06/2024 19:30
749,PLDT Fibre,Quezon City,ookla,7131,PLDT,619816616,873838064,0.991,,0.412,4.023,0.059,37.072,1.133,7.814,9.851,0.932,1.456,26/06/2024 19:45
750,PLDT Fibre,Manila,ookla,7167,PLDT,618301536,851243408,1.116,,4.16,5.39,0.174,37.325,4.18,22.474,205.525,1.048,1.611,26/06/2024 20:00
751,PLDT Fibre,Quezon City,ookla,7131,PLDT,612759560,881481600,0.965,,2.444,2.103,0.026,16.448,1.15,3.394,204.618,0.956,1.575,26/06/2024 20:15
752,PLDT Fibre,Manila,ookla,7167,PLDT,619744008,922764200,1.002,,3.018,1.05,0.216,10.161,1.371,3.023,211.224,1.082,1.767,26/06/2024 20:30
753,PLDT Fibre,Manila,ookla,7167,PLDT,617577872,637114104,1.141,,6.425,25.395,0.205,252.034,1.376,50.337,226.541,0.997,1.684,26/06/2024 20:45
754,PLDT Fibre,Quezon City,ookla,7131,PLDT,616303024,682453312,0.972,,0.456,78.381,0.038,716.447,7.271,281.519,15.361,0.97,1.479,26/06/2024 21:00
755,PLDT Fibre,Quezon City,ookla,7131,PLDT,610453704,673999152,0.988,,0.36,72.327,0.039,646.323,7.888,288.324,12.395,1.03,1.48,26/06/2024 21:15
756,PLDT Fibre,Quezon City,ookla,7131,PLDT,612005032,594235560,0.988,,0.871,6.461,0.236,216.03,0.937,7.378,20.273,0.975,1.499,26/06/2024 21:30
757,PLDT Fibre,Quezon City,ookla,7131,PLDT,620687128,832851864,1.018,,0.405,0.766,0.191,10.024,0.979,1.599,16.913,0.986,1.449,26/06/2024 21:45
758,PLDT Fibre,Quezon City,ookla,7131,PLDT,619675936,609562952,0.98,,0.501,4.421,0.101,236.299,1.386,10.895,35.178,0.745,1.126,26/06/2024 22:00
759,PLDT Fibre,Quezon City,ookla,7131,PLDT,610974192,857588168,0.987,,0.401,2.088,0.247,18.473,0.758,2.533,16.703,0.916,1.394,26/06/2024 22:15
760,PLDT Fibre,Quezon City,ookla,7131,PLDT,609640216,603438312,1.018,,0.441,54.898,0.2,530.771,6.785,140.634,20.834,0.809,1.265,26/06/2024 22:30
761,PLDT Fibre,Quezon City,ookla,7131,PLDT,615552512,634600032,0.966,,0.697,23.893,0.029,328.555,0.99,71.321,50.012,1.032,1.462,26/06/2024 22:45
762,PLDT Fibre,Quezon City,ookla,7131,PLDT,601083600,845323096,0.907,,2.256,19.079,0.113,243.716,1.137,15.013,202.371,1.015,1.449,26/06/2024 23:00
763,PLDT Fibre,Quezon City,ookla,7131,PLDT,623231216,880927600,1.024,,0.508,4.649,0.222,25.276,1.275,4.759,20.489,0.803,1.331,26/06/2024 23:15
764,PLDT Fibre,Manila,ookla,7167,PLDT,613453600,880375568,1.46,,2.388,4.235,0.058,224.91,1.559,8.101,203.326,1.057,1.613,26/06/2024 23:30
765,PLDT Fibre,Quezon City,ookla,7131,PLDT,614252552,670076808,0.985,,2.637,13.181,0.046,92.188,2.018,34.99,208.115,0.78,1.265,26/06/2024 23:45
766,PLDT Fibre,Quezon City,ookla,7131,PLDT,622975176,829525296,0.974,,0.552,13.809,0.137,203.746,1.188,27.508,26.987,0.783,1.283,27/06/2024 0:00
767,PLDT Fibre,Manila,ookla,7167,PLDT,627884608,752796048,1.457,,9.404,5.077,0.049,39.751,1.054,3.83,214.726,0.936,1.843,27/06/2024 0:15
768,PLDT Fibre,Quezon City,ookla,7131,PLDT,615093504,821873504,0.981,,0.358,1.813,0.054,12.729,0.906,3.335,15.716,0.936,1.4,27/06/2024 0:30
769,PLDT Fibre,Manila,ookla,7167,PLDT,613473032,637237256,0.99,,2.487,42.103,0.094,304.921,3.651,93.714,203.41,0.997,1.579,27/06/2024 0:45
770,PLDT Fibre,Quezon City,ookla,7131,PLDT,613081904,603524600,0.968,,2.515,47.843,0.058,357.571,1.391,59.647,216.086,0.883,1.562,27/06/2024 1:00
771,PLDT Fibre,Quezon City,ookla,7131,PLDT,613554032,832942912,1.002,,2.37,7.335,0.168,85.204,1.08,7.903,202.482,0.812,1.328,27/06/2024 1:15
772,PLDT Fibre,Manila,ookla,7167,PLDT,611893936,888117064,0.959,,0.612,4.833,0.048,41.745,2.634,10.647,15.083,1.025,1.624,27/06/2024 1:30
773,PLDT Fibre,Quezon City,ookla,7131,PLDT,619745712,872213520,0.98,,0.587,2.632,0.021,23.988,3.737,12.352,38.528,0.961,1.394,27/06/2024 1:45
774,PLDT Fibre,Manila,ookla,7167,PLDT,611838848,661884504,0.962,,0.338,19.639,0.069,148.991,3.648,27.896,13.881,0.968,1.489,27/06/2024 2:00
775,PLDT Fibre,Quezon City,ookla,7131,PLDT,621002592,809324144,0.974,,1.95,11.675,0.031,292.597,0.938,33.223,202.755,0.861,1.28,27/06/2024 2:15
776,PLDT Fibre,Quezon City,ookla,7131,PLDT,613335032,678228936,0.951,,0.377,0.683,0.045,6.32,0.967,1.715,15.072,0.766,1.223,27/06/2024 2:30
777,PLDT Fibre,Quezon City,ookla,7131,PLDT,627797696,613119576,0.965,,0.482,15.535,0.055,212.493,0.729,1.364,20.991,0.967,1.434,27/06/2024 2:45
778,PLDT Fibre,Quezon City,ookla,7131,PLDT,617322456,853092768,0.966,,4.543,4.426,0.064,30.251,1.106,3.602,202.794,0.888,1.34,27/06/2024 3:00
